Order Line ID,Order ID,Order Priority,Customer ID,Customer Name,Customer Segment,City,Product Category,Product Sub Category,Product Container,Product Name,Profit,Quantity Ordered,Sales,Discount,Gross Unit Price,Shipping Cost,Ship Mode,Ship Date,Order Date,No data,No data 2,No data 3,City_1,State,Postal_Code,Country,Latitude,Longitude,Continent,Region
"4042","90467","Low","1515","Glenn MacDonald","Corporate","Rio de Janeiro","Office Supplies","Binders and Binder Accessories","Small Box","Avery Flip-Chart Easel Binder, Black",-83.28,4,85.98,3.84,23.62,15.1,"Regular Air",'2015-03-03','2015-02-23',"","","","Rio de Janeiro","Rio de Janeiro","BR121660","Brazil","-22.92","-43.22","America","South America"
"4020","88377","Low","1507","Bonnie Hampton","Small Business","Rio de Janeiro","Technology","Telephones and Communication","Small Box","T18",-148.71,2,224.89,7.91,117.13,2.5,"Regular Air",'2013-03-03','2013-02-27',"","","","Rio de Janeiro","Rio de Janeiro","BR121660","Brazil","-22.92","-43.22","America","South America"
"4077","91328","High","1533","Nicole Reid","Corporate","Rio de Janeiro","Technology","Computer Peripherals","Small Pack","Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",-54.53,14,70.8,1.05,5.16,4.93,"Regular Air",'2012-08-07','2012-08-06',"","","","Rio de Janeiro","Rio de Janeiro","BR121660","Brazil","-22.92","-43.22","America","South America"
"3988","85886","High","1495","Theodore Petty","Home Office","Rio de Janeiro","Office Supplies","Paper","Small Box","Xerox 1983",-31.51,6,37.86,0.35,6.31,5.46,"Regular Air",'2014-05-22','2014-05-20',"","","","Rio de Janeiro","Rio de Janeiro","BR121660","Brazil","-22.92","-43.22","America","South America"
"3852","86715","Medium","1446","Eileen R Braun","Home Office","Rio de Janeiro","Furniture","Bookcases","Jumbo Box","Hon Metal Bookcases, Putty",-293.01,7,503.4,14.65,74.91,46.74,"Delivery Truck",'2015-06-04','2015-06-02',"","","","Rio de Janeiro","Rio de Janeiro","BR121660","Brazil","-22.92","-43.22","America","South America"
"4990","86600","High","1837","Herbert Williamson","Corporate","Rio de Janeiro","Office Supplies","Paper","Small Box","Xerox 1983",-18.239999999999,4,24.99,0.33,6.31,5.46,"Regular Air",'2012-10-21','2012-10-19',"","","","Rio de Janeiro","Rio de Janeiro","BR121660","Brazil","-22.92","-43.22","America","South America"
"1577","20068","Critical","604","Lindsay P Ashley","Home Office","Rio de Janeiro","Office Supplies","Binders and Binder Accessories","Small Box","Avery Durable Poly Binders",-44.57,10,53.14,3.82,5.84,6.98,"Regular Air",'2014-02-28','2014-02-28',"","","","Rio de Janeiro","Rio de Janeiro","BR121660","Brazil","-22.92","-43.22","America","South America"
"3354","89515","Not Specified","1267","Rosemary Branch","Corporate","Rio de Janeiro","Furniture","Chairs & Chairmats","Medium Box","SAFCO Folding Chair Trolley",-366.5,3,373.54,17.35,135.34,12.65,"Regular Air",'2012-05-13','2012-05-12',"","","","Rio de Janeiro","Rio de Janeiro","BR121660","Brazil","-22.92","-43.22","America","South America"
"3537","91249","High","1339","James Perez","Home Office","Rio de Janeiro","Office Supplies","Paper","Small Box","Xerox 1982",-38.57,2,45.79,1.94,24.1,16.87,"Regular Air",'2014-09-14','2014-09-12',"","","","Rio de Janeiro","Rio de Janeiro","BR121660","Brazil","-22.92","-43.22","America","South America"
"3839","89077","Low","1442","Rodney Field","Corporate","Rio de Janeiro","Office Supplies","Binders and Binder Accessories","Small Box","GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",-74.38,7,115.8,4.19,16.88,13.18,"Express Air",'2012-08-03','2012-07-30',"","","","Rio de Janeiro","Rio de Janeiro","BR121660","Brazil","-22.92","-43.22","America","South America"
"3869","86745","Medium","1457","Jerome Stevens","Corporate","Rio de Janeiro","Office Supplies","Storage & Organization","Small Box","Portfile Personal File Boxes",-169.65,9,151.31,7.71,18.68,9.47,"Regular Air",'2015-01-06','2015-01-05',"","","","Rio de Janeiro","Rio de Janeiro","BR121660","Brazil","-22.92","-43.22","America","South America"
"4103","88493","High","1544","Joanna Beatty","Corporate","Rio de Janeiro","Technology","Telephones and Communication","Medium Box","Bell Sonecor JB700 Caller ID",-169.43,20,151.74,7.86,8.43,5.03,"Regular Air",'2013-10-13','2013-10-11',"","","","Rio de Janeiro","Rio de Janeiro","BR121660","Brazil","-22.92","-43.22","America","South America"
"3501","87603","Low","1316","Marion Lindsey","Home Office","Rio de Janeiro","Office Supplies","Storage & Organization","Large Box","Carina Double Wide Media Storage Towers in Natural & Black",-721.19,8,649.5,30.03,85.46,35.0,"Regular Air",'2012-07-09','2012-07-05',"","","","Rio de Janeiro","Rio de Janeiro","BR121660","Brazil","-22.92","-43.22","America","South America"
"3616","90521","Not Specified","1367","James Hunter","Small Business","Rio de Janeiro","Office Supplies","Binders and Binder Accessories","Small Box","Economy Binders",-14.58,11,22.89,1.07,2.19,1.49,"Regular Air",'2015-04-07','2015-04-05',"","","","Rio de Janeiro","Rio de Janeiro","BR121660","Brazil","-22.92","-43.22","America","South America"
"3828","90125","Low","1437","Nancy Hunt","Corporate","Rio de Janeiro","Office Supplies","Binders and Binder Accessories","Small Box","GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",-52.76,3,49.12,1.61,16.88,13.18,"Regular Air",'2015-05-11','2015-05-04',"","","","Rio de Janeiro","Rio de Janeiro","BR121660","Brazil","-22.92","-43.22","America","South America"
"7184","90931","High","2626","Lillian Fischer","Consumer","Riyadh","Office Supplies","Rubber Bands","Wrap Bag","Brites Rubber Bands, 1 1/2 oz. Box",-5.67,11,21.51,1.27,2.08,0.7,"Regular Air",'2015-08-07','2015-08-07',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"7741","91030","Not Specified","2833","Tim Connolly","Small Business","Riyadh","Furniture","Bookcases","Jumbo Box","Sauder Forest Hills Library, Woodland Oak Finish",-213.99,4,577.27,18.2,148.78,36.09,"Delivery Truck",'2012-09-27','2012-09-25',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"7165","88021","High","2619","Brandon E Shepherd","Corporate","Riyadh","Office Supplies","Storage & Organization","Small Box","Super Decoflex Portable Personal File",-47.31,7,109.56,2.19,15.81,7.69,"Regular Air",'2015-03-25','2015-03-23',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"8274","89417","Low","3008","Penny Rich","Home Office","Riyadh","Office Supplies","Binders and Binder Accessories","Small Box","GBC Laser Imprintable Binding System Covers, Desert Sand",-12.33,3,42.92,1.9,15.06,7.27,"Regular Air",'2015-05-12','2015-05-10',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"7720","87241","Not Specified","2822","Rosemary Howell","Corporate","Riyadh","Office Supplies","Appliances","Small Box","Staples 6 Outlet Surge",-50.01,22,252.85,12.24,12.63,4.98,"Express Air",'2013-10-04','2013-10-03',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"7711","89744","High","2817","Paul W French","Corporate","Riyadh","Furniture","Tables","Jumbo Box","Bevis 36 x 72 Conference Tables",-290.66,10,1300.66,29.48,131.38,51.94,"Delivery Truck",'2013-02-08','2013-02-07',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"7200","85921","Medium","2630","Betsy Puckett","Corporate","Riyadh","Office Supplies","Storage & Organization","Small Box","Pizazz Global Quick File™",-71.47,12,176.33,10.95,15.8,7.51,"Regular Air",'2014-10-06','2014-10-05',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"7768","90257","Low","2844","Jack Howard","Corporate","Riyadh","Office Supplies","Storage & Organization","Small Box","Recycled Eldon Regeneration Jumbo File",-44.04,7,86.18,2.29,12.96,6.13,"Regular Air",'2015-01-28','2015-01-24',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"6606","91112","Not Specified","2429","Robyn Connor","Home Office","Riyadh","Technology","Telephones and Communication","Small Box","StarTAC ST7762",-120.45,4,521.2,15.07,132.96,8.08,"Regular Air",'2013-12-25','2013-12-24',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"7745","91035","High","2834","Maria Russell","Small Business","Riyadh","Office Supplies","Appliances","Small Box","Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",-39.46,19,85.84,3.05,4.61,5.15,"Regular Air",'2015-12-27','2015-12-27',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"8292","612","Medium","3011","Tammy Raynor","Corporate","Riyadh","Office Supplies","Paper","Small Box","Xerox 1928",-160.66,105,527.309999999999,41.61,5.58,6.26,"Regular Air",'2015-10-22','2015-10-20',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"7220","90957","Low","2638","Alicia Wood Shah","Consumer","Riyadh","Furniture","Tables","Jumbo Box","Bush Advantage Collection Round Conference Table",-99.18,1,213.15,10.51,224.37,52.2,"Delivery Truck",'2014-10-24','2014-10-20',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"7699","88819","Medium","2813","Marjorie Burnette","Corporate","Riyadh","Office Supplies","Binders and Binder Accessories","Small Box","Surelock™ Post Binders",-92.39,12,359.91,17.92,32.25,2.99,"Regular Air",'2012-02-07','2012-02-07',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"6626","89098","Medium","2433","Debra P May","Consumer","Riyadh","Furniture","Office Furnishings","Small Box","Linden 12"" Wall Clock With Oak Frame",-133.85,8,266.8,12.42,35.86,19.989999999999,"Regular Air",'2013-04-17','2013-04-15',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"7704","89745","Low","2816","Bernard Herman","Corporate","Riyadh","Office Supplies","Storage & Organization","Small Box","Tenex Personal Self-Stacking Standard File Box, Black/Gray",-27.03,6,99.6,3.76,17.85,6.25,"Regular Air",'2013-05-02','2013-04-28',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"7190","85925","Critical","2629","Terri McCarthy Manning","Corporate","Riyadh","Furniture","Office Furnishings","Small Box","12-1/2 Diameter Round Wall Clock",-30.27,3,59.47,2.15,21.09,10.49,"Regular Air",'2015-10-19','2015-10-18',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"7734","87720","High","2828","Monica Howard","Corporate","Riyadh","Office Supplies","Storage & Organization","Small Box","X-Rack™ File for Hanging Folders",-34.07,8,90.52,3.18,11.91,5.03,"Regular Air",'2012-02-21','2012-02-19',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"8271","91396","Not Specified","3006","Thomas Spence","Corporate","Riyadh","Furniture","Bookcases","Jumbo Box","O'Sullivan 5-Shelf Heavy-Duty Bookcases",-97.04,4,342.46,10.98,86.48,55.81,"Delivery Truck",'2015-12-13','2015-12-12',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"8282","56486","Critical","3011","Tammy Raynor","Corporate","Riyadh","Office Supplies","Paper","Small Box","Xerox 1947",-22.71,16,97.93,4.63,6.31,5.35,"Regular Air",'2012-05-29','2012-05-28',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"6580","86752","High","2420","Wesley Cho","Consumer","Riyadh","Office Supplies","Paper","Wrap Bag","Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",-22.29,11,101.59,4.9,9.619999999999,2.15,"Regular Air",'2012-05-06','2012-05-06',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"7749","91034","Medium","2835","Jeremy Reilly","Small Business","Riyadh","Office Supplies","Binders and Binder Accessories","Small Box","Wilson Jones Impact Binders",-15.82,3,15.92,0.47,5.47,5.74,"Express Air",'2015-07-11','2015-07-10',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"8237","87050","Medium","3000","Priscilla Allen","Consumer","Riyadh","Furniture","Chairs & Chairmats","Jumbo Drum","Global Leather Task Chair, Black",-294.17,4,349.49,23.61,94.97,42.0,"Delivery Truck",'2014-07-28','2014-07-27',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"8266","91388","Low","3006","Thomas Spence","Corporate","Riyadh","Office Supplies","Paper","Small Box","Xerox 1930",-47.52,14,88.1,5.61,6.84,6.81,"Regular Air",'2012-08-15','2012-08-10',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"8280","86351","Medium","3010","Sharon Hopkins","Corporate","Riyadh","Office Supplies","Paper","Small Box","Xerox 1928",-109.37,26,130.57,8.35,5.58,6.26,"Regular Air",'2015-10-22','2015-10-20',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"1899","57638","Low","699","Jenny Gold","Consumer","Riyadh","Office Supplies","Scissors, Rulers and Trimmers","Small Pack","Kleencut Forged Office Shears by Acme United Corporation",-82.68,49,98.73,6.9,2.19,2.56,"Regular Air",'2015-04-24','2015-04-22',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"6587","89056","Low","2423","Nicholas Wallace","Home Office","Riyadh","Office Supplies","Paper","Small Box","Xerox 1920",-72.45,10,63.1,1.86,6.31,7.5,"Regular Air",'2013-07-02','2013-06-25',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"8276","89417","Low","3008","Penny Rich","Home Office","Riyadh","Office Supplies","Storage & Organization","Small Box","Fellowes Super Stor/Drawer",-372.96,12,347.97,9.15,29.29,19.989999999999,"Regular Air",'2015-05-12','2015-05-10',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"7175","91445","High","2623","Gene Caldwell","Corporate","Riyadh","Technology","Computer Peripherals","Small Pack","Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",-53.99,3,69.709999999999,0.92,23.47,1.99,"Regular Air",'2014-05-12','2014-05-10',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"7174","91445","High","2623","Gene Caldwell","Corporate","Riyadh","Technology","Computer Peripherals","Small Box","Fellowes Mobile Numeric Keypad, Graphite",-98.56,2,85.75,3.07,45.61,16.71,"Express Air",'2014-05-11','2014-05-10',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"7203","85919","Medium","2631","Cecil Shields","Small Business","Riyadh","Office Supplies","Storage & Organization","Large Box","Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers",-431.21,4,656.69,36.93,176.53,35.0,"Regular Air",'2013-03-15','2013-03-14',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"7752","89802","Low","2837","Leslie Hawley","Home Office","Riyadh","Office Supplies","Paper","Small Box","Xerox 1952",-56.75,11,55.55,2.36,5.26,5.49,"Regular Air",'2014-07-01','2014-06-29',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"7204","85919","Medium","2631","Cecil Shields","Small Business","Riyadh","Technology","Telephones and Communication","Small Pack","Accessory15",-68.69,5,104.15,5.38,22.16,0.99,"Express Air",'2013-03-16','2013-03-14',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"7728","89499","Medium","2825","Carole Rosen","Consumer","Riyadh","Office Supplies","Paper","Small Box","Southworth 25% Cotton Premium Laser Paper and Envelopes",-13.07,1,19.82,1.18,21.09,8.68,"Regular Air",'2013-12-07','2013-12-05',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"8263","91390","Low","3005","Teresa Watts","Corporate","Riyadh","Office Supplies","Storage & Organization","Medium Box","Eldon Simplefile Box Office",-58.73,6,72.48,3.98,13.13,6.27,"Regular Air",'2013-02-20','2013-02-15',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"7219","90954","Critical","2638","Alicia Wood Shah","Consumer","Riyadh","Furniture","Tables","Large Box","Hon 2111 Invitation™ Series Corner Table",-333.15,2,419.82,20.71,220.96,69.0,"Regular Air",'2014-03-10','2014-03-07',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"7732","87722","Low","2827","Edith McDaniel","Corporate","Riyadh","Technology","Computer Peripherals","Small Pack","TDK 4.7GB DVD+RW",-28.7,2,28.12,1.33,15.28,1.99,"Regular Air",'2013-05-26','2013-05-24',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"7171","88016","High","2621","Robyn Hayes","Corporate","Riyadh","Office Supplies","Pens & Art Supplies","Small Pack","Sanford 52201 APSCO Electric Pencil Sharpener",-171.06,5,209.67,4.269999999999,43.23,8.99,"Express Air",'2012-09-20','2012-09-19',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
